,ClassLabel,Sentence,SentimentScore,SubjectivityScore
5502,0,I hate Harry Potter.,-0.8,0.9
5503,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5504,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5505,0,These Harry Potter movies really suck.,0.2,0.2
5506,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5507,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5508,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5509,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5510,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5511,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5512,0,I hate Harry Potter.,-0.8,0.9
5513,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5514,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5515,0,These Harry Potter movies really suck.,0.2,0.2
5516,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5517,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5518,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5519,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5520,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5521,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5522,0,I hate Harry Potter.,-0.8,0.9
5523,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5524,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5525,0,These Harry Potter movies really suck.,0.2,0.2
5526,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5527,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5528,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5529,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5530,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5531,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5532,0,I hate Harry Potter.,-0.8,0.9
5533,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5534,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5535,0,These Harry Potter movies really suck.,0.2,0.2
5536,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5537,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5538,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5539,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5540,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5541,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5542,0,I hate Harry Potter.,-0.8,0.9
5543,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5544,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5545,0,These Harry Potter movies really suck.,0.2,0.2
5546,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5547,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5548,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5549,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5550,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5551,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5552,0,I hate Harry Potter.,-0.8,0.9
5553,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5554,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5555,0,These Harry Potter movies really suck.,0.2,0.2
5556,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5557,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5558,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5559,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5560,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5561,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5562,0,I hate Harry Potter.,-0.8,0.9
5563,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5564,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5565,0,These Harry Potter movies really suck.,0.2,0.2
5566,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5567,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5568,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5569,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5570,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5571,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5572,0,I hate Harry Potter.,-0.8,0.9
5573,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5574,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5575,0,These Harry Potter movies really suck.,0.2,0.2
5576,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5577,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5578,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5579,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5580,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5581,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5582,0,I hate Harry Potter.,-0.8,0.9
5583,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5584,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5585,0,These Harry Potter movies really suck.,0.2,0.2
5586,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5587,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5588,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5589,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5590,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5591,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5592,0,I hate Harry Potter.,-0.8,0.9
5593,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5594,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5595,0,These Harry Potter movies really suck.,0.2,0.2
5596,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5597,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5598,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5599,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5600,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5601,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5602,0,I hate Harry Potter.,-0.8,0.9
5603,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5604,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5605,0,These Harry Potter movies really suck.,0.2,0.2
5606,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5607,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5608,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5609,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5610,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5611,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5612,0,I hate Harry Potter.,-0.8,0.9
5613,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5614,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5615,0,These Harry Potter movies really suck.,0.2,0.2
5616,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5617,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5618,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5619,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5620,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5621,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5622,0,I hate Harry Potter.,-0.8,0.9
5623,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5624,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5625,0,These Harry Potter movies really suck.,0.2,0.2
5626,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5627,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5628,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5629,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5630,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5631,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5632,0,I hate Harry Potter.,-0.8,0.9
5633,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5634,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5635,0,These Harry Potter movies really suck.,0.2,0.2
5636,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5637,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5638,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5639,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5640,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5641,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5642,0,I hate Harry Potter.,-0.8,0.9
5643,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5644,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5645,0,These Harry Potter movies really suck.,0.2,0.2
5646,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5647,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5648,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5649,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5650,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5651,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5652,0,I hate Harry Potter.,-0.8,0.9
5653,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5654,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5655,0,These Harry Potter movies really suck.,0.2,0.2
5656,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5657,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5658,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5659,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5660,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5661,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5662,0,I hate Harry Potter.,-0.8,0.9
5663,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5664,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5665,0,These Harry Potter movies really suck.,0.2,0.2
5666,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5667,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5668,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5669,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5670,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5671,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5672,0,I hate Harry Potter.,-0.8,0.9
5673,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5674,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5675,0,These Harry Potter movies really suck.,0.2,0.2
5676,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5677,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5678,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5679,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5680,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5681,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5682,0,I hate Harry Potter.,-0.8,0.9
5683,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5684,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5685,0,These Harry Potter movies really suck.,0.2,0.2
5686,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5687,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5688,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5689,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5690,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5691,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5692,0,I hate Harry Potter.,-0.8,0.9
5693,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5694,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5695,0,These Harry Potter movies really suck.,0.2,0.2
5696,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5697,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5698,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5699,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5700,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5701,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5702,0,I hate Harry Potter.,-0.8,0.9
5703,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5704,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5705,0,These Harry Potter movies really suck.,0.2,0.2
5706,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5707,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5708,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5709,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5710,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5711,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5712,0,I hate Harry Potter.,-0.8,0.9
5713,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5714,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5715,0,These Harry Potter movies really suck.,0.2,0.2
5716,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5717,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5718,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5719,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5720,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5721,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5722,0,I hate Harry Potter.,-0.8,0.9
5723,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5724,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5725,0,These Harry Potter movies really suck.,0.2,0.2
5726,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5727,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5728,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5729,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5730,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5731,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5732,0,I hate Harry Potter.,-0.8,0.9
5733,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5734,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5735,0,These Harry Potter movies really suck.,0.2,0.2
5736,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5737,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5738,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5739,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5740,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5741,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5742,0,I hate Harry Potter.,-0.8,0.9
5743,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5744,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5745,0,These Harry Potter movies really suck.,0.2,0.2
5746,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5747,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5748,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5749,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5750,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5751,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5752,0,I hate Harry Potter.,-0.8,0.9
5753,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5754,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5755,0,These Harry Potter movies really suck.,0.2,0.2
5756,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5757,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5758,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5759,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5760,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5761,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5762,0,I hate Harry Potter.,-0.8,0.9
5763,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5764,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5765,0,These Harry Potter movies really suck.,0.2,0.2
5766,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5767,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5768,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5769,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5770,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5771,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5772,0,I hate Harry Potter.,-0.8,0.9
5773,0,"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",-0.3166666666666667,0.6166666666666667
5774,0,"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",-0.20277777777777775,0.2694444444444445
5775,0,These Harry Potter movies really suck.,0.2,0.2
5776,0,"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",-0.7,0.8500000000000001
5777,0,This quiz sucks and Harry Potter sucks ok bye..,-0.033333333333333326,0.3666666666666667
5778,0,"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",-0.27,0.7833333333333334
5779,0,"Is it just me, or does Harry Potter suck?...",0.0,0.0
5780,0,"Always knows what I want, not guy crazy, hates Harry Potter..",-0.6,0.9
5781,0,I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,-0.32857142857142857,0.6892857142857143
5782,0,I hate Harry Potter.,-0.8,0.9
